osm_type,osm_id,lat,lon,name,amenity,shop,tourism,leisure,office,public_transport,railway,highway,service_category
node,4427225183,41.8324767,-87.6460522,Halsted & 34th Street,,,,,,platform,,bus_stop,transit
node,4427225184,41.8233011,-87.645785,Halsted & Pershing,,,,,,platform,,bus_stop,transit
node,4427225185,41.8253131,-87.6458855,Halsted & 38th Street,,,,,,platform,,bus_stop,transit
node,4427225187,41.8327592,-87.6462443,Halsted & 34th Street,,,,,,platform,,bus_stop,transit
node,4427225188,41.8306259,-87.6459968,Halsted & 35th Street,,,,,,platform,,bus_stop,transit
node,4427225191,41.8256841,-87.6460702,Halsted & 38th Street,,,,,,platform,,bus_stop,transit
node,4427225192,41.8288251,-87.6459658,Halsted & 36th Street,,,,,,platform,,bus_stop,transit
node,4427225195,41.834243,-87.6460826,Halsted & 33rd Street,,,,,,platform,,bus_stop,transit
node,4427225197,41.8273439,-87.6461066,Halsted & 37th Street,,,,,,platform,,bus_stop,transit
node,4427225198,41.83091,-87.6462063,Halsted & 35th Street,,,,,,platform,,bus_stop,transit
node,4427225203,41.8230348,-87.6460076,Halsted & Pershing,,,,,,platform,,bus_stop,transit
node,4584322193,41.7839465,-87.6160585,61st Street & King Drive,,,,,,platform,,bus_stop,transit
node,4584322196,41.7818827,-87.6157581,King Drive & 62nd Street,,,,,,platform,,bus_stop,transit
node,4584322197,41.7841839,-87.6156282,King Drive & 61st Street,,,,,,platform,,bus_stop,transit
node,4584322199,41.7823375,-87.6155931,King Drive & 62nd Street,,,,,,platform,,bus_stop,transit
node,4584322204,41.7835931,-87.6158024,King Drive & 61st Street,,,,,,platform,,bus_stop,transit
node,4584322211,41.7801593,-87.6159321,63rd Street & King Drive (Green Line),,,,,,platform,,bus_stop,transit
node,4584322215,41.780509,-87.6156997,King Drive & 63rd Street (Green Line),,,,,,platform,,bus_stop,transit
node,4584322216,41.7799095,-87.6157223,King Drive & 63rd Street,,,,,,platform,,bus_stop,transit
node,4592154015,41.8091011,-87.6167264,King Drive & 47th Street,,,,,,platform,,bus_stop,transit
node,4592154016,41.8186929,-87.6167297,King Drive & 42nd Street,,,,,,platform,,bus_stop,transit
node,4592154019,41.8041511,-87.6163486,King Drive & 50th Street,,,,,,platform,,bus_stop,transit
node,4592154021,41.8023421,-87.6160022,King Drive & 51st Street,,,,,,platform,,bus_stop,transit
node,4592154027,41.7928074,-87.6160213,King Drive & 56th Street,,,,,,platform,,bus_stop,transit
node,4592154029,41.8018292,-87.6162525,King Drive & 51st Street,,,,,,platform,,bus_stop,transit
node,4592154038,41.8181607,-87.6169568,King Drive & 42nd Street,,,,,,platform,,bus_stop,transit
node,4592154039,41.7913585,-87.6158026,King Drive & 57th Street,,,,,,platform,,bus_stop,transit
node,4592154040,41.7858161,-87.6158437,King Drive & 60th Street,,,,,,platform,,bus_stop,transit
node,4592154043,41.7781292,-87.6156751,King Drive & 64th Street,,,,,,platform,,bus_stop,transit
node,4592154046,41.8109324,-87.616754,King Drive & 46th Street,,,,,,platform,,bus_stop,transit
node,4592154047,41.8200169,-87.617011,King Drive & 41st Street,,,,,,platform,,bus_stop,transit
node,4592154051,41.7895518,-87.6157643,King Drive & 58th Street,,,,,,platform,,bus_stop,transit
node,4592154054,41.8054777,-87.6166142,King Drive & 49th Street,,,,,,platform,,bus_stop,transit
node,4592154056,41.8127508,-87.6168289,King Drive & 45th Street,,,,,,platform,,bus_stop,transit
node,4592154057,41.8073169,-87.6166758,King Drive & 48th Street,,,,,,platform,,bus_stop,transit
node,4592154058,41.7855682,-87.6156619,King Drive & 60th Street,,,,,,platform,,bus_stop,transit
node,4592154060,41.7983536,-87.615998,King Drive & 53rd Street,,,,,,platform,,bus_stop,transit
node,4592154061,41.7949303,-87.6160746,King Drive & Garfield,,,,,,platform,,bus_stop,transit
node,4592154062,41.7932057,-87.6158573,King Drive & 56th Street,,,,,,platform,,bus_stop,transit
node,4592154065,41.7876996,-87.615714,King Drive & 59th Street,,,,,,platform,,bus_stop,transit
node,4592154067,41.7982212,-87.6161601,King Drive & 53rd Street,,,,,,platform,,bus_stop,transit
node,4592154068,41.7745478,-87.6155911,King Drive & 66th Street,,,,,,platform,,bus_stop,transit
node,4592154070,41.8145982,-87.6168604,King Drive & 44th Street,,,,,,platform,,bus_stop,transit
node,4592154071,41.805984,-87.6163877,King Drive & 49th Street,,,,,,platform,,bus_stop,transit
node,4592154075,41.8003731,-87.6160356,5200 S King Drive,,,,,,platform,,bus_stop,transit
node,4592154077,41.7763185,-87.615629,King Drive & 65th Street,,,,,,platform,,bus_stop,transit
node,4592154078,41.7941254,-87.6160598,King Drive & Garfield,,,,,,platform,,bus_stop,transit
node,4592154079,41.8114561,-87.6165375,King Drive & 46th Street,,,,,,platform,,bus_stop,transit
node,4592154080,41.8163798,-87.6169138,King Drive & 43rd Street,,,,,,platform,,bus_stop,transit
node,4592154082,41.7968437,-87.6159569,King Drive & 54th Street,,,,,,platform,,bus_stop,transit
node,4592154084,41.7725693,-87.6155381,King Drive & Marquette/South Chicago,,,,,,platform,,bus_stop,transit
node,4592154088,41.7909388,-87.615974,King Drive & 57th Street,,,,,,platform,,bus_stop,transit
node,4592154092,41.800248,-87.6162161,5200 S King Drive,,,,,,platform,,bus_stop,transit
node,4592154094,41.8204785,-87.616787,King Drive & 41st Street,,,,,,platform,,bus_stop,transit
node,4592154096,41.8150609,-87.616632,King Drive & 44th Street,,,,,,platform,,bus_stop,transit
node,4592154097,41.8168751,-87.6166873,King Drive & 43rd Street,,,,,,platform,,bus_stop,transit
node,4592154101,41.8078522,-87.6164277,King Drive & 48th Street,,,,,,platform,,bus_stop,transit
node,4592154106,41.803723,-87.6165726,King Drive & 50th Street,,,,,,platform,,bus_stop,transit
node,4592154107,41.7950937,-87.6159106,King Drive & Garfield,,,,,,platform,,bus_stop,transit
node,4592154108,41.7942983,-87.615871,King Drive & Garfield,,,,,,platform,,bus_stop,transit
node,4592154109,41.7964063,-87.6161178,King Drive & 54th Street,,,,,,platform,,bus_stop,transit
node,4592154110,41.7890504,-87.6159266,King Drive & 58th Street,,,,,,platform,,bus_stop,transit
node,4592154112,41.7730733,-87.6155618,King Drive & Marquette,,,,,,platform,,bus_stop,transit
node,4592154113,41.8132929,-87.6165757,King Drive & 45th Street,,,,,,platform,,bus_stop,transit
node,4592154115,41.787241,-87.6158866,King Drive & 59th Street,,,,,,platform,,bus_stop,transit
node,4592154116,41.8096711,-87.6164599,King Drive & 47th Street,,,,,,platform,,bus_stop,transit
node,4592192959,41.8227745,-87.6170934,King Drive & Oakwood,,,,,,platform,,bus_stop,transit
node,4592192960,41.8272374,-87.6172084,King Drive & 37th Street,,,,,,platform,,bus_stop,transit
node,4592192961,41.8293143,-87.617221,3600 S King Drive,,,,,,platform,,bus_stop,transit
node,4592192962,41.8292395,-87.6170106,3600 S King Drive,,,,,,platform,,bus_stop,transit
node,4592192963,41.8235777,-87.6171194,King Drive & Pershing,,,,,,platform,,bus_stop,transit
node,4592192964,41.8258373,-87.6169126,King Drive & 38th Street,,,,,,platform,,bus_stop,transit
node,4592192965,41.8254075,-87.617163,King Drive & 38th Street,,,,,,platform,,bus_stop,transit
node,4592192966,41.8316856,-87.6168354,King Drive & 35th Street,,,,,,platform,,bus_stop,transit
node,4592192967,41.822463,-87.616831,King Drive & Oakwood,,,,,,platform,,bus_stop,transit
node,4592192968,41.8308153,-87.6174577,King Drive & 35th Street,,,,,,platform,,bus_stop,transit
node,4592192969,41.8277054,-87.6169649,King Drive & 37th Street,,,,,,platform,,bus_stop,transit
node,4592192970,41.8241368,-87.6168794,King Drive & Pershing,,,,,,platform,,bus_stop,transit
node,4593554995,41.8348312,-87.6169264,King Drive & 33rd Street,,,,,,platform,,bus_stop,transit
node,4593554996,41.8325093,-87.6174891,3400 S King Drive,,,,,,platform,,bus_stop,transit
node,4593554998,41.8348918,-87.6174947,King Drive & 33rd Street,,,,,,platform,,bus_stop,transit
node,4593555000,41.8335172,-87.6168915,King Drive & 33rd Place,,,,,,platform,,bus_stop,transit
node,4611244134,41.7673378,-87.6266641,Lafayette & 70th Street,,,,,,platform,,bus_stop,transit
node,4611244149,41.7652446,-87.6248004,State & 71st Street,,,,,,platform,,bus_stop,transit
node,4611244154,41.7650854,-87.6266333,Lafayette & 71st Street,,,,,,platform,,bus_stop,transit
node,4611244156,41.7619407,-87.6265792,Lafayette & 73rd Street,,,,,,platform,,bus_stop,transit
node,4611244165,41.760116,-87.6265253,Lafayette & 74th Street,,,,,,platform,,bus_stop,transit
node,4611244169,41.7672629,-87.6248148,State & 70th Street,,,,,,platform,,bus_stop,transit
node,4611244171,41.7637896,-87.6266062,Lafayette & 72nd Street,,,,,,platform,,bus_stop,transit
node,4611244188,41.762101,-87.6246918,State & 73rd Street,,,,,,platform,,bus_stop,transit
node,4611244192,41.7635876,-87.624728,State & 72nd Street,,,,,,platform,,bus_stop,transit
node,4613446168,41.8271719,-87.6266058,State & 37th Street,,,,,,platform,,bus_stop,transit
node,4613446169,41.8109191,-87.6259796,State & 46th Street,,,,,,platform,,bus_stop,transit
node,4613446170,41.7940065,-87.625813,State & Garfield,,,,,,platform,,bus_stop,transit
node,4613446171,41.803915,-87.6260661,5000 S State,,,,,,platform,,bus_stop,transit
node,4613446172,41.7708876,-87.6249084,State & 68th Street,,,,,,platform,,bus_stop,transit
node,4613446173,41.7870438,-87.6256471,State & 59th Street,,,,,,platform,,bus_stop,transit
node,4613446174,41.8075473,-87.6261757,State & 48th Street,,,,,,platform,,bus_stop,transit
node,4613446175,41.8218106,-87.6262495,State & 40th Street,,,,,,platform,,bus_stop,transit
node,4613446177,41.8022566,-87.6257553,State & 51st Street,,,,,,platform,,bus_stop,transit
node,4613446178,41.7774416,-87.6253924,State & 64th Street,,,,,,platform,,bus_stop,transit
node,4613446179,41.8256424,-87.6265685,State & 38th Street,,,,,,platform,,bus_stop,transit
node,4613446180,41.796392,-87.6256189,State & 54th Street,,,,,,platform,,bus_stop,transit
node,4613446181,41.823587,-87.6262645,State & Pershing,,,,,,platform,,bus_stop,transit
node,4613446182,41.8181869,-87.6261784,State & 42nd Street,,,,,,platform,,bus_stop,transit
node,4613446183,41.818458,-87.6264564,State & 42nd Street,,,,,,platform,,bus_stop,transit
node,4613446184,41.7941835,-87.6255602,State & Garfield,,,,,,platform,,bus_stop,transit
node,4613446185,41.8285822,-87.6263712,State & 36th Street,,,,,,platform,,bus_stop,transit
node,4613446186,41.7890718,-87.6254385,State & 58th Street,,,,,,platform,,bus_stop,transit
node,4613446187,41.822042,-87.626555,State & 40th Street,,,,,,platform,,bus_stop,transit
node,4613446188,41.8166861,-87.6264272,State & 43rd Street,,,,,,platform,,bus_stop,transit
node,4613447589,41.7982393,-87.6259304,State & 53rd Street,,,,,,platform,,bus_stop,transit
node,4613447590,41.8001177,-87.6257084,5200 S State,,,,,,platform,,bus_stop,transit
node,4613447591,41.7856659,-87.6256008,State & 60th Street,,,,,,platform,,bus_stop,transit
node,4613447592,41.8133712,-87.6260455,State & 45th Street,,,,,,platform,,bus_stop,transit
node,4613447593,41.8276229,-87.6263461,State & 37th Street,,,,,,platform,,bus_stop,transit
node,4613447594,41.8127685,-87.626309,State & 45th Street,,,,,,platform,,bus_stop,transit
node,4613447596,41.816851,-87.6261364,State & 43rd Street,,,,,,platform,,bus_stop,transit
node,4613447598,41.7813382,-87.6254929,6200 S State,,,,,,platform,,bus_stop,transit
node,4613447599,41.7710883,-87.625255,State & 68th Street,,,,,,platform,,bus_stop,transit
node,4613447600,41.7776737,-87.6251573,State & 64th Street,,,,,,platform,,bus_stop,transit
node,4613447601,41.7854049,-87.6253328,State & 60th Street,,,,,,platform,,bus_stop,transit
node,4613447602,41.8254446,-87.6263059,State & 38th Street,,,,,,platform,,bus_stop,transit
node,4613447603,41.7892145,-87.6256892,State & 58th Street,,,,,,platform,,bus_stop,transit
node,4613447604,41.8204515,-87.6262348,State & 41st Street,,,,,,platform,,bus_stop,transit
node,4613447605,41.8089802,-87.6262274,State & 47th Street,,,,,,platform,,bus_stop,transit
node,4613447606,41.7872495,-87.6253787,State & 59th Street,,,,,,platform,,bus_stop,transit
node,4613447607,41.7747173,-87.6253659,State & 66th Street,,,,,,platform,,bus_stop,transit
node,4613447608,41.784058,-87.6252826,State & 61st Street,,,,,,platform,,bus_stop,transit
node,4613447609,41.7838253,-87.6255721,State & 61st Street,,,,,,platform,,bus_stop,transit
node,4613447610,41.8072874,-87.6258952,State & 48th Street,,,,,,platform,,bus_stop,transit
node,4613447612,41.794933,-87.625855,State & Garfield,,,,,,platform,,bus_stop,transit
node,4613447613,41.7765575,-87.6250801,State & 65th Street,,,,,,platform,,bus_stop,transit
node,4613447614,41.7730814,-87.6249713,State & Marquette,,,,,,platform,,bus_stop,transit
node,4613447615,41.7909209,-87.625476,State & 57th Street,,,,,,platform,,bus_stop,transit
node,4613447616,41.8090919,-87.6259372,State & 47th Street,,,,,,platform,,bus_stop,transit
node,4613447618,41.7911111,-87.6257397,State & 57th Street,,,,,,platform,,bus_stop,transit
node,4613447619,41.8057223,-87.6261216,4900 S State,,,,,,platform,,bus_stop,transit
node,4613447620,41.7999873,-87.6259791,5200 S State,,,,,,platform,,bus_stop,transit
node,4613447621,41.7803748,-87.6252604,State & 63rd Street,,,,,,platform,,bus_stop,transit
node,4613447622,41.8202673,-87.6265149,State & 41st Street,,,,,,platform,,bus_stop,transit
node,4613447623,41.8041044,-87.6258241,5000 S State,,,,,,platform,,bus_stop,transit
node,4613447624,41.8111764,-87.6262742,State & 46th Street,,,,,,platform,,bus_stop,transit
node,4613447625,41.7745134,-87.6250035,State & 66th Street,,,,,,platform,,bus_stop,transit
node,4613447626,41.8147859,-87.6263639,State & 44th Street,,,,,,platform,,bus_stop,transit
node,4613447627,41.7927742,-87.6255284,State & 56th Street,,,,,,platform,,bus_stop,transit
node,4613447628,41.8145515,-87.6260805,State & 44th Street,,,,,,platform,,bus_stop,transit
node,4613447631,41.7983732,-87.625664,State & 53rd Street,,,,,,platform,,bus_stop,transit
node,4613447632,41.8059036,-87.6258512,4900 S State,,,,,,platform,,bus_stop,transit
node,4613447633,41.7929333,-87.6257815,State & 56th Street,,,,,,platform,,bus_stop,transit
node,4613447634,41.7816687,-87.6252245,6200 S State,,,,,,platform,,bus_stop,transit
node,4613447635,41.7762322,-87.6253867,State & 65th Street,,,,,,platform,,bus_stop,transit
node,4613447636,41.7948406,-87.6255699,State & Garfield,,,,,,platform,,bus_stop,transit
node,4613447637,41.8233861,-87.6265845,State & Pershing,,,,,,platform,,bus_stop,transit
node,4613447638,41.7963649,-87.6258822,State & 54th Street,,,,,,platform,,bus_stop,transit
node,4613447639,41.7733355,-87.6253728,State & Marquette,,,,,,platform,,bus_stop,transit
node,4613447640,41.8017137,-87.6260192,State & 51st Street,,,,,,platform,,bus_stop,transit
node,4613447641,41.7802594,-87.6254965,State & 63rd Street,,,,,,platform,,bus_stop,transit
node,4613447642,41.8288917,-87.6266534,State & 36th Street,,,,,,platform,,bus_stop,transit
node,4671054307,41.8310364,-87.6175457,35th Street & King Drive,,,,,,platform,,bus_stop,transit
node,4671054310,41.8309605,-87.6235384,35th Street & Michigan,,,,,,platform,,bus_stop,transit
node,4671054313,41.8329492,-87.6217155,Indiana & 34th Street,,,,,,platform,,bus_stop,transit
node,4671054316,41.8344607,-87.6234475,Michigan & 33rd Street,,,,,,platform,,bus_stop,transit
node,4671054322,41.8327365,-87.6234043,Michigan & 34th Street,,,,,,platform,,bus_stop,transit
node,4671054330,41.8350587,-87.6217487,Indiana & 33rd Boulevard,,,,,,platform,,bus_stop,transit
node,4671054337,41.8310165,-87.6194917,35th Street & Giles,,,,,,platform,,bus_stop,transit
node,4671054350,41.8312801,-87.6166408,35th Street & King Drive,,,,,,platform,,bus_stop,transit
node,4671054353,41.8312807,-87.6216622,Indiana & 35th Street,,,,,,platform,,bus_stop,transit
node,4671054357,41.8311633,-87.6191912,35th Street & Giles,,,,,,platform,,bus_stop,transit
node,4671054365,41.8311184,-87.6236806,35th Street & Michigan,,,,,,platform,,bus_stop,transit
node,4671054366,41.8311384,-87.622192,35th Street & Indiana,,,,,,platform,,bus_stop,transit
node,4671054372,41.8309895,-87.6213403,35th Street & Indiana,,,,,,platform,,bus_stop,transit
node,4686225761,41.7599622,-87.6374041,74th Street & Normal,,,,,,platform,,bus_stop,transit
node,4686225763,41.7599071,-87.6387143,74th Street & Parnell,,,,,,platform,,bus_stop,transit
node,4686225765,41.7597383,-87.6407518,74th Street & Lowe,,,,,,platform,,bus_stop,transit
node,4686225769,41.7597704,-87.6465602,74th Street & Peoria,,,,,,platform,,bus_stop,transit
node,4686225770,41.7596044,-87.6492934,74th Street & Morgan,,,,,,platform,,bus_stop,transit
node,4686225773,41.7594622,-87.6589976,74th Street & Loomis,,,,,,platform,,bus_stop,transit
node,4686225775,41.7598132,-87.6359506,74th Street & Eggleston,,,,,,platform,,bus_stop,transit
node,4686225776,41.7598314,-87.6440925,74th Street & Halsted,,,,,,platform,,bus_stop,transit
node,4686225779,41.7597073,-87.6514218,74th Street & Aberdeen,,,,,,platform,,bus_stop,transit
node,4686225781,41.7597503,-87.6489045,74th Street & Morgan,,,,,,platform,,bus_stop,transit
node,4686225783,41.7595713,-87.6603347,74th Street & Bishop,,,,,,platform,,bus_stop,transit
node,4686225787,41.7594342,-87.660207,74th Street & Bishop,,,,,,platform,,bus_stop,transit
node,4686226289,41.7594862,-87.6538786,Racine & 74th Street,,,,,,platform,,bus_stop,transit
node,4686226290,41.7595938,-87.6592452,74th Street & Loomis,,,,,,platform,,bus_stop,transit
node,4686226292,41.7596403,-87.6468526,74th Street & Peoria,,,,,,platform,,bus_stop,transit
node,4686226293,41.7595723,-87.6517315,74th Street & Aberdeen,,,,,,platform,,bus_stop,transit
node,4686226294,41.7597353,-87.6356637,Eggleston & 74th Street,,,,,,platform,,bus_stop,transit
node,4686226296,41.7595282,-87.6633893,74th Street & Ashland,,,,,,platform,,bus_stop,transit
node,4686226297,41.7598844,-87.6404769,74th Street & Lowe,,,,,,platform,,bus_stop,transit
node,4686226298,41.7597693,-87.6386503,74th Street & Parnell,,,,,,platform,,bus_stop,transit
node,4686226300,41.7593752,-87.6540664,Racine & 74th Street,,,,,,platform,,bus_stop,transit
node,4686226301,41.7598624,-87.6416906,74th Street & Union,,,,,,platform,,bus_stop,transit
node,4686226302,41.7596713,-87.6444694,74th Street & Halsted,,,,,,platform,,bus_stop,transit
node,4686226306,41.7597163,-87.641991,74th Street & Union,,,,,,platform,,bus_stop,transit
node,4686226310,41.7593843,-87.6638524,74th Street & Ashland,,,,,,platform,,bus_stop,transit
node,4686226311,41.7598524,-87.6640469,Family Dollar,,variety_store,,,,,,,retail
node,4698424460,41.7909786,-87.6318081,Wells & 57th Street,,,,,,platform,,bus_stop,transit
node,4698424461,41.794853,-87.6304054,Wentworth & Garfield,,,,,,platform,,bus_stop,transit
node,4698424463,41.762489,-87.6295953,Wentworth & Vincennes,,,,,,platform,,bus_stop,transit
node,4698424465,41.79412,-87.6312287,Garfield Red Line Station,,,,,,platform,,bus_stop,transit
node,4698424466,41.7655801,-87.6298876,Wentworth & 71st Street,,,,,,platform,,bus_stop,transit
node,4698424467,41.7873909,-87.6320495,Wells & 59th Street,,,,,,platform,,bus_stop,transit
node,4698424468,41.7779617,-87.6311964,Wells & 64th Street,,,,,,platform,,bus_stop,transit
node,4698424469,41.7744201,-87.6299198,Wentworth & 66th Street,,,,,,platform,,bus_stop,transit
