"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
Date,TAVG (Degrees Fahrenheit),TMAX (Degrees Fahrenheit),TMIN (Degrees Fahrenheit),PRCP (Inches),SNOW (Inches),SNWD (Inches)
2006-05-23,,75,43,0.00,0.0,0.0
2006-05-24,,79,56,0.48,0.0,0.0
2006-05-25,,74,65,0.01,0.0,0.0
2006-05-26,,82,64,0.00,0.0,0.0
2006-05-27,,87,61,0.00,0.0,0.0
2006-05-28,,93,74,0.00,0.0,0.0
2006-05-29,,92,73,0.14,0.0,0.0
2006-05-30,,89,68,0.32,0.0,0.0
2006-05-31,,80,66,0.00,0.0,0.0
2006-06-01,,76,63,0.00,0.0,0.0
2006-06-02,,80,60,0.00,0.0,0.0
2006-06-03,,74,57,0.00,0.0,0.0
2006-06-04,,77,57,0.00,0.0,0.0
2006-06-05,,81,54,0.00,,
2006-06-06,,83,62,0.00,,
2006-06-07,,83,65,0.00,,
2006-06-08,,82,60,0.00,,
2006-06-09,,67,53,0.12,,
2006-06-10,,62,49,1.62,,
2006-06-11,,65,55,0.00,,
2006-06-12,,69,53,0.00,,
2006-06-13,,74,52,0.00,,
2006-06-14,,78,56,0.00,,
2006-06-15,,85,64,0.00,,
2006-06-16,,91,74,0.00,,
2006-06-17,,92,73,0.00,,
2006-06-18,,79,69,0.02,,
2006-06-19,,86,68,0.00,,
2006-06-20,,78,64,0.00,,
2006-06-21,,88,73,0.06,,
2006-06-22,,82,67,0.20,,
2006-06-23,,72,60,0.00,,
2006-06-24,,79,55,0.00,,
2006-06-25,,72,61,0.60,,
2006-06-26,,71,61,0.09,,
2006-06-27,,79,60,0.00,,
2006-06-28,,77,59,0.14,,
2006-06-29,,77,57,0.00,,
2006-06-30,,86,60,0.00,,
2006-07-01,,91,69,0.00,,
2006-07-02,,85,74,0.01,,
2006-07-03,,83,71,0.44,,
2006-07-04,,78,66,0.00,,
2006-07-05,,77,63,0.00,,
2006-07-06,,78,60,0.00,,
2006-07-07,,84,59,0.00,,
2006-07-08,,85,67,0.00,,
2006-07-09,,89,73,0.00,,
2006-07-10,,80,67,0.00,,
2006-07-11,,77,69,0.36,,
2006-07-12,,80,69,0.01,,
2006-07-13,,86,69,0.00,,
2006-07-14,,88,72,0.49,,
2006-07-15,,96,73,0.00,,
2006-07-16,,94,76,0.00,,
2006-07-17,,95,75,0.08,,
2006-07-18,,83,73,0.01,,
2006-07-19,,90,72,0.00,,
2006-07-20,,81,71,1.09,,
2006-07-21,,79,66,0.03,,
2006-07-22,,81,63,0.02,,
2006-07-23,,80,62,0.01,,
2006-07-24,,89,69,0.00,,
2006-07-25,,91,74,0.00,,
2006-07-26,,85,73,0.10,,
2006-07-27,,88,72,0.03,,
2006-07-28,,93,71,0.00,,
2006-07-29,,94,76,0.00,,
2006-07-30,,90,78,0.00,,
2006-07-31,,99,79,0.00,,
2006-08-01,,98,80,0.00,,
2006-08-02,,97,76,1.38,,
2006-08-03,,82,69,0.65,,
2006-08-04,,89,67,0.00,,
2006-08-05,,86,66,0.00,,
2006-08-06,,85,72,0.00,,
2006-08-07,,85,73,0.00,,
2006-08-08,,77,71,0.00,,
2006-08-09,,83,70,0.00,,
2006-08-10,,80,72,1.11,,
2006-08-11,,76,69,0.00,,
2006-08-12,,78,63,0.00,,
2006-08-13,,83,63,0.00,,
2006-08-14,,82,68,0.00,,
2006-08-15,,82,62,0.00,,
2006-08-16,,82,66,0.00,,
2006-08-17,,85,64,0.00,,
2006-08-18,,83,73,0.23,,
2006-08-19,,80,69,0.03,,
2006-08-20,,77,64,0.00,,
2006-08-21,,83,60,0.00,,
2006-08-22,,86,64,0.00,,
2006-08-23,,87,66,0.00,,
2006-08-24,,84,68,0.61,,
2006-08-25,,82,69,0.00,,
2006-08-26,,80,72,0.00,,
2006-08-27,,77,72,0.00,,
2006-08-28,,73,64,0.81,,
2006-08-29,,69,63,0.06,,
2006-08-30,,74,65,0.03,,
2006-08-31,,74,62,0.00,,
2006-09-01,,75,66,0.00,,
2006-09-02,,75,61,0.00,,
2006-09-03,,77,59,0.00,,
2006-09-04,,71,60,0.54,,
2006-09-05,,77,60,0.00,,
2006-09-06,,80,59,0.00,,
2006-09-07,,82,63,0.00,,
2006-09-08,,83,62,0.00,,
2006-09-09,,72,64,0.00,,
2006-09-10,,66,61,0.40,,
2006-09-11,,68,60,1.16,,
2006-09-12,,72,63,0.16,,
2006-09-13,,66,61,0.41,,
2006-09-14,,72,60,0.00,,
2006-09-15,,78,57,0.01,,
2006-09-16,,80,61,0.00,,
2006-09-17,,85,61,0.32,,
2006-09-18,,72,53,0.00,,
2006-09-19,,56,48,0.00,,
2006-09-20,,62,44,0.00,,
2006-09-21,,69,47,0.00,,
2006-09-22,,72,57,0.10,,
2006-09-23,,74,58,0.23,,
2006-09-24,,67,52,0.00,,
2006-09-25,,72,60,0.00,,
2006-09-26,,73,52,0.00,,
2006-09-27,,68,52,0.01,,
2006-09-28,,59,45,0.00,,
2006-09-29,,61,44,0.04,,
2006-09-30,,68,51,0.10,,
2006-10-01,,77,49,0.04,,
2006-10-02,,83,61,2.63,,
2006-10-03,,85,60,0.00,,
2006-10-04,,76,57,0.07,,
2006-10-05,,59,51,0.00,,
2006-10-06,,59,46,0.00,,
2006-10-07,,69,46,0.00,,
2006-10-08,,73,50,0.00,,
2006-10-09,,69,50,0.00,,
2006-10-10,,61,54,0.05,,
2006-10-11,,57,36,0.49,,
2006-10-12,,41,32,0.01,,
2006-10-13,,52,34,0.00,,
2006-10-14,,52,35,0.00,,
2006-10-15,,54,33,0.00,,
2006-10-16,,57,49,0.71,,
2006-10-17,,59,51,0.38,,
2006-10-18,,62,45,0.16,,
2006-10-19,,46,39,0.00,,
2006-10-20,,54,35,0.00,,
2006-10-21,,62,49,0.21,,
2006-10-22,,49,36,0.05,,
2006-10-23,,43,35,0.00,,
2006-10-24,,61,31,0.11,,
2006-10-25,,52,30,0.00,,
2006-10-26,,46,43,0.44,,
2006-10-27,,47,41,0.01,,
2006-10-28,,53,40,0.00,,
2006-10-29,,55,35,0.00,,
2006-10-30,,71,47,0.00,,
2006-10-31,,63,35,0.00,,
2006-11-01,,43,30,0.00,,
2006-11-02,,36,26,0.00,,
2006-11-03,,41,23,0.00,,
2006-11-04,,49,34,0.00,,
2006-11-05,,54,39,0.00,,
2006-11-06,,56,46,0.02,,
2006-11-07,,57,50,0.00,,
2006-11-08,,65,47,0.00,,
2006-11-09,,71,50,0.00,,
2006-11-10,,51,41,0.74,,
2006-11-11,,43,37,0.03,,
2006-11-12,,46,36,0.00,,
2006-11-13,,44,37,0.00,,
2006-11-14,,47,40,0.05,,
2006-11-15,,49,44,0.01,,
2006-11-16,,45,38,0.01,,
2006-11-17,,42,36,0.00,,
2006-11-18,,45,35,0.00,,
2006-11-19,,45,33,0.00,,
2006-11-20,,46,29,0.00,,
2006-11-21,,50,34,0.00,,
2006-11-22,,55,35,0.00,,
2006-11-23,,59,36,0.00,,
2006-11-24,,62,39,0.00,,
2006-11-25,,61,44,0.00,,
2006-11-26,,63,50,0.00,,
2006-11-27,,63,55,0.00,,
2006-11-28,,64,56,0.00,,
2006-11-29,,63,42,1.23,,
2006-11-30,,42,29,0.44,,
2006-12-01,,36,20,0.62,,
2006-12-02,,31,17,0.00,,
2006-12-03,,18,13,0.00,,
2006-12-04,,27,9,0.00,,
2006-12-05,,35,11,0.00,,
2006-12-06,,37,22,0.00,,
2006-12-07,,22,11,0.00,,
2006-12-08,,24,7,0.00,,
2006-12-09,,38,23,0.00,,
2006-12-10,,44,33,0.00,,
2006-12-11,,50,41,0.16,,
2006-12-12,,52,41,0.18,,
2006-12-13,,49,36,0.00,,
2006-12-14,,53,40,0.04,,
2006-12-15,,47,36,0.00,,
2006-12-16,,58,36,0.00,,
2006-12-17,,57,45,0.01,,
2006-12-18,,45,32,0.00,,
2006-12-19,,45,27,0.00,,
2006-12-20,,42,29,0.21,,
2006-12-21,,54,39,0.39,,
2006-12-22,,56,43,0.85,,
2006-12-23,,43,36,0.00,,
2006-12-24,,45,31,0.00,,
2006-12-25,,43,33,0.00,,
2006-12-26,,36,31,0.00,,
2006-12-27,,40,31,0.00,,
2006-12-28,,50,39,0.00,,
2006-12-29,,56,43,0.00,,
2006-12-30,,53,48,0.00,,
2006-12-31,,59,46,0.21,,
2007-01-01,,46,34,0.00,,
2007-01-02,,44,30,0.00,,
2007-01-03,,50,35,0.00,,
2007-01-04,,50,40,1.39,,
2007-01-05,,53,45,0.05,,
2007-01-06,,45,35,0.03,,
2007-01-07,,42,32,0.05,,
2007-01-08,,41,30,0.00,,
2007-01-09,,36,26,0.00,,
2007-01-10,,37,21,0.00,,
2007-01-11,,49,37,0.00,,
2007-01-12,,52,37,0.04,,
2007-01-13,,37,33,0.00,,
2007-01-14,,37,34,0.49,,
2007-01-15,,36,24,0.16,,
2007-01-16,,27,16,0.00,,
2007-01-17,,24,13,0.00,,
2007-01-18,,34,24,0.00,,
2007-01-19,,30,22,0.00,,
2007-01-20,,31,15,0.00,,
2007-01-21,,33,28,0.04,,
2007-01-22,,34,28,0.00,,
2007-01-23,,30,26,0.00,,
2007-01-24,,30,26,0.00,,
2007-01-25,,,19,0.00,,
2007-01-26,,44,,0.00,,
2007-01-27,,35,17,0.00,,
2007-01-28,,24,8,0.00,,
2007-01-29,,25,11,0.00,,
2007-01-30,,18,8,0.00,,
2007-01-31,,20,4,0.00,,
2007-02-01,,26,13,0.00,,
2007-02-02,,13,8,0.00,,
2007-02-03,,12,-5,0.00,,
2007-02-04,,4,-5,0.00,,
2007-02-05,,7,-9,0.00,,
2007-02-06,,10,-4,0.08,,
2007-02-07,,12,0,0.00,,
2007-02-08,,12,-3,0.00,,
2007-02-09,,19,2,0.00,,
2007-02-10,,14,0,0.00,,
2007-02-11,,27,7,0.00,,
2007-02-12,,31,25,0.07,,
2007-02-13,,27,19,0.07,,
2007-02-14,,22,8,0.00,,
2007-02-15,,15,3,0.00,,
2007-02-16,,19,-4,0.00,,
2007-02-17,,27,17,0.05,,
2007-02-18,,24,15,0.00,,
2007-02-19,,43,15,0.00,,
2007-02-20,,47,30,0.00,,
2007-02-21,,48,24,0.00,,
2007-02-22,,40,28,0.00,,
2007-02-23,,31,27,0.00,,
2007-02-24,,32,26,0.45,,
2007-02-25,,40,31,0.42,,
2007-02-26,,32,30,0.00,,
2007-02-27,,33,29,0.00,,
2007-02-28,,36,29,0.00,,
2007-03-01,,48,33,0.37,,
2007-03-02,,33,26,0.01,,
2007-03-03,,27,21,0.00,,
2007-03-04,,32,15,0.00,,
2007-03-05,,34,20,0.00,,
2007-03-06,,25,15,0.01,,
2007-03-07,,28,23,0.01,,
2007-03-08,,39,19,0.00,,
2007-03-09,,57,31,0.17,,
2007-03-10,,53,33,0.00,,
2007-03-11,,54,29,0.00,,
2007-03-12,,63,39,0.00,,
2007-03-13,,74,48,0.00,,
2007-03-14,,63,34,0.21,,
2007-03-15,,40,31,0.00,,
2007-03-16,,39,26,0.00,,
2007-03-17,,38,25,0.00,,
2007-03-18,,47,24,0.00,,
2007-03-19,,61,36,0.36,,
2007-03-20,,42,31,0.00,,
2007-03-21,,70,37,0.87,,
2007-03-22,,64,45,0.22,,
2007-03-23,,52,45,0.11,,
2007-03-24,,64,49,0.00,,
2007-03-25,,78,50,0.00,,
2007-03-26,,78,66,0.00,,
2007-03-27,,74,44,0.00,,
2007-03-28,,52,44,0.32,,
2007-03-29,,62,47,0.00,,
2007-03-30,,56,47,0.00,,
2007-03-31,,64,45,0.47,,
2007-04-01,,62,47,0.03,,
2007-04-02,,63,42,0.00,,
2007-04-03,,69,36,0.07,,
2007-04-04,,36,28,0.00,,
2007-04-05,,40,27,0.00,,
2007-04-06,,36,24,0.00,,
2007-04-07,,32,22,0.00,,
2007-04-08,,40,27,0.00,,
2007-04-09,,42,33,0.00,,
2007-04-10,,51,30,0.00,,
2007-04-11,,44,32,0.91,,
2007-04-12,,38,33,0.08,,
2007-04-13,,52,31,0.00,,
2007-04-14,,46,35,0.00,,
2007-04-15,,56,31,0.00,,
2007-04-16,,62,34,0.00,,
2007-04-17,,72,40,0.00,,
2007-04-18,,50,39,0.00,,
2007-04-19,,58,42,0.00,,
2007-04-20,,66,39,0.00,,
2007-04-21,,76,44,0.00,,
2007-04-22,,83,58,0.00,,
2007-04-23,,72,56,0.00,,
2007-04-24,,67,50,0.19,,
2007-04-25,,51,46,1.24,,
2007-04-26,,61,45,0.87,,
2007-04-27,,54,45,0.02,,
2007-04-28,,72,40,0.00,,
2007-04-29,,81,48,0.17,,
2007-04-30,,69,51,0.03,,
2007-05-01,,84,52,0.00,,
2007-05-02,,60,43,0.00,,
2007-05-03,,67,48,0.00,,
2007-05-04,,78,51,0.00,,
2007-05-05,,66,54,0.00,,
2007-05-06,,68,52,0.00,,
2007-05-07,,84,50,0.00,,
2007-05-08,,80,60,0.00,,
2007-05-09,,76,63,0.02,,
2007-05-10,,83,59,0.00,,
2007-05-11,,73,49,0.00,,
2007-05-12,,65,47,0.00,,
2007-05-13,,69,44,0.00,,
2007-05-14,,90,54,0.00,,
2007-05-15,,82,56,0.60,,
2007-05-16,,64,45,0.07,,
2007-05-17,,61,44,0.00,,
2007-05-18,,70,43,0.00,,
2007-05-19,,80,56,0.00,,
2007-05-20,,69,44,0.11,,
2007-05-21,,79,46,0.00,,
2007-05-22,,87,60,0.00,,
2007-05-23,,89,66,0.00,,
2007-05-24,,88,66,0.00,,
2007-05-25,,66,57,0.09,,
2007-05-26,,70,50,0.28,,
2007-05-27,,75,59,0.08,,
2007-05-28,,76,54,0.00,,
2007-05-29,,88,65,0.00,,
2007-05-30,,89,70,0.00,,
2007-05-31,,80,68,0.53,,
2007-06-01,,86,67,0.21,,
2007-06-02,,81,68,0.00,,
2007-06-03,,77,64,0.32,,
2007-06-04,,72,56,0.31,,
2007-06-05,,63,51,0.27,,
2007-06-06,,73,48,0.00,,
2007-06-07,,92,71,0.00,,
2007-06-08,,81,63,0.00,,
2007-06-09,,79,57,0.00,,
2007-06-10,,81,61,0.00,,
2007-06-11,,85,65,0.00,,
2007-06-12,,82,66,0.00,,
2007-06-13,,86,68,0.00,,
2007-06-14,,89,68,0.00,,
2007-06-15,,89,67,0.00,,
2007-06-16,,92,68,0.00,,
2007-06-17,,91,71,0.16,,
2007-06-18,,89,73,0.02,,
2007-06-19,,81,65,0.93,,
2007-06-20,,85,62,0.00,,
2007-06-21,,80,66,0.00,,
2007-06-22,,75,62,0.00,,
2007-06-23,,68,61,0.34,,
2007-06-24,,75,65,0.00,,
2007-06-25,,86,67,0.00,,
2007-06-26,,91,73,0.00,,
2007-06-27,,89,71,0.35,,
2007-06-28,,73,61,,,
2007-06-29,,71,56,,,
2007-06-30,,77,58,0.00,,
2007-07-01,,76,61,0.00,,
2007-07-02,,77,58,0.00,,
2007-07-03,,83,63,0.09,,
2007-07-04,,84,67,0.66,,
2007-07-05,,88,70,0.00,,
2007-07-06,,84,68,0.00,,
2007-07-07,,88,68,0.00,,
2007-07-08,,93,75,0.00,,
2007-07-09,,93,72,0.24,,
2007-07-10,,89,70,0.08,,
2007-07-11,,77,63,0.00,,
2007-07-12,,80,60,0.00,,
2007-07-13,,74,59,0.00,,
2007-07-14,,85,62,0.00,,
2007-07-15,,80,64,0.00,,
2007-07-16,,82,66,0.07,,
2007-07-17,,83,69,0.11,,
2007-07-18,,85,69,0.92,,
2007-07-19,,82,63,0.01,,
2007-07-20,,74,62,0.00,,
2007-07-21,,75,58,0.00,,
2007-07-22,,81,61,0.00,,
2007-07-23,,82,63,0.00,,
2007-07-24,,82,65,0.00,,
2007-07-25,,83,70,0.00,,
2007-07-26,,84,64,0.89,,
2007-07-27,,83,70,0.04,,
2007-07-28,,80,70,0.00,,
2007-07-29,,85,67,0.00,,
2007-07-30,,86,65,0.00,,
2007-07-31,,89,69,0.00,,
2007-08-01,,91,69,0.00,,
2007-08-02,,91,73,0.00,,
2007-08-03,,88,73,0.00,,
2007-08-04,,81,68,0.02,,
2007-08-05,,88,68,0.97,,
2007-08-06,,85,75,0.05,,
2007-08-07,,92,73,0.06,,
2007-08-08,,87,74,0.09,,
2007-08-09,,85,73,0.46,,
2007-08-10,,86,73,0.00,,
2007-08-11,,88,68,0.00,,
2007-08-12,,87,68,0.23,,
2007-08-13,,80,69,0.00,,
2007-08-14,,84,65,0.45,,
2007-08-15,,81,72,0.83,,
2007-08-16,,77,67,0.00,,
2007-08-17,,80,65,0.00,,
2007-08-18,,69,60,0.42,,
2007-08-19,,69,62,1.33,,
2007-08-20,,76,68,0.48,,
2007-08-21,,85,69,0.01,,
2007-08-22,,90,70,0.88,,
2007-08-23,,89,70,1.96,,
2007-08-24,,81,69,0.20,,
2007-08-25,,76,65,0.25,,
2007-08-26,,78,61,0.00,,
2007-08-27,,79,63,0.00,,
2007-08-28,,90,69,0.00,,
2007-08-29,,86,69,0.00,,
2007-08-30,,75,60,0.00,,
2007-08-31,,76,57,0.00,,
2007-09-01,,79,60,0.00,,
2007-09-02,,84,62,0.00,,
2007-09-03,,88,64,0.00,,
2007-09-04,,90,67,0.00,,
2007-09-05,,91,72,0.00,,
2007-09-06,,84,74,0.08,,
2007-09-07,,84,71,0.67,,
2007-09-08,,78,68,0.00,,
2007-09-09,,79,63,0.00,,
2007-09-10,,73,55,0.25,,
2007-09-11,,71,51,0.00,,
2007-09-12,,66,46,0.00,,
2007-09-13,,79,53,0.00,,
2007-09-14,,67,47,0.00,,
2007-09-15,,62,42,0.00,,
2007-09-16,,72,49,0.00,,
2007-09-17,,80,55,0.00,,
2007-09-18,,89,66,0.00,,
2007-09-19,,84,68,0.00,,
2007-09-20,,76,63,0.00,,
2007-09-21,,90,68,0.00,,
2007-09-22,,72,58,0.00,,
2007-09-23,,83,55,0.00,,
2007-09-24,,91,71,0.00,,
2007-09-25,,83,67,0.01,,
2007-09-26,,68,55,0.14,,
2007-09-27,,74,52,0.00,,
2007-09-28,,73,53,0.00,,
2007-09-29,,82,52,0.00,,
2007-09-30,,84,61,0.14,,
2007-10-01,,68,59,0.17,,
2007-10-02,,80,59,0.11,,
2007-10-03,,74,56,0.00,,
2007-10-04,,83,56,0.00,,
2007-10-05,,85,68,0.06,,
2007-10-06,,88,71,0.00,,
2007-10-07,,88,70,0.00,,
2007-10-08,,88,62,0.00,,
2007-10-09,,77,50,0.00,,
2007-10-10,,53,47,0.00,,
2007-10-11,,56,48,0.00,,
2007-10-12,,57,45,0.00,,
2007-10-13,,59,44,0.00,,
2007-10-14,,63,55,0.01,,
2007-10-15,,77,55,0.04,,
2007-10-16,,68,56,0.19,,
2007-10-17,,74,50,0.11,,
2007-10-18,,79,60,0.34,,
2007-10-19,,61,53,0.00,,
2007-10-20,,74,47,0.00,,
2007-10-21,,79,61,0.00,,
2007-10-22,,66,47,0.15,,
2007-10-23,,53,46,0.03,,
2007-10-24,,53,45,0.00,,
2007-10-25,,57,45,0.00,,
2007-10-26,,66,53,0.41,,
2007-10-27,,57,39,0.08,,
2007-10-28,,56,34,0.00,,
2007-10-29,,60,39,0.00,,
2007-10-30,,66,42,0.00,,
2007-10-31,,63,43,0.00,,
2007-11-01,,54,37,0.00,,
2007-11-02,,57,37,0.00,,
2007-11-03,,56,36,0.00,,
2007-11-04,,53,40,0.01,,
2007-11-05,,54,37,0.00,,
2007-11-06,,45,34,0.00,,
2007-11-07,,42,31,0.00,,
2007-11-08,,52,38,0.00,,
2007-11-09,,48,33,0.00,,
2007-11-10,,51,29,0.00,,
2007-11-11,,57,42,0.04,,
2007-11-12,,66,49,0.00,,
2007-11-13,,60,37,0.00,,
2007-11-14,,56,40,0.01,,
2007-11-15,,40,29,0.00,,
2007-11-16,,40,25,0.00,,
2007-11-17,,44,36,0.01,,
2007-11-18,,42,38,0.01,,
2007-11-19,,61,39,0.00,,
2007-11-20,,58,46,0.26,,
2007-11-21,,46,34,1.11,,
2007-11-22,,34,26,0.00,,
2007-11-23,,31,22,0.00,,
2007-11-24,,38,26,0.00,,
2007-11-25,,38,28,0.00,,
2007-11-26,,39,31,0.00,,
2007-11-27,,37,27,0.00,,
2007-11-28,,49,27,0.00,,
2007-11-29,,33,19,0.00,,
2007-11-30,,37,21,0.00,,
2007-12-01,,35,21,0.41,,
2007-12-02,,49,28,0.24,,
2007-12-03,,31,19,0.00,,
2007-12-04,,33,24,0.14,,
2007-12-05,,30,11,0.10,,
2007-12-06,,25,7,0.02,,
2007-12-07,,30,25,0.00,,
2007-12-08,,28,16,0.01,,
2007-12-09,,33,27,0.00,,
2007-12-10,,34,28,0.00,,
2007-12-11,,34,29,0.68,,
2007-12-12,,36,26,0.00,,
2007-12-13,,34,29,0.00,,
2007-12-14,,29,20,0.00,,
2007-12-15,,31,27,0.13,,
2007-12-16,,29,18,0.03,,
2007-12-17,,23,16,0.00,,
2007-12-18,,35,21,0.00,,
2007-12-19,,35,23,0.00,,
2007-12-20,,39,24,0.02,,
2007-12-21,,39,34,0.04,,
2007-12-22,,51,36,0.03,,
2007-12-23,,52,15,0.10,,
2007-12-24,,27,21,0.00,,
2007-12-25,,42,24,0.00,,
2007-12-26,,45,29,0.02,,
2007-12-27,,36,31,0.06,,
2007-12-28,,35,31,0.18,,
2007-12-29,,31,22,0.00,,
2007-12-30,,33,24,0.00,,
2007-12-31,,32,24,0.11,,
2008-01-01,,28,5,0.00,,
2008-01-02,,21,3,0.00,,
2008-01-03,,23,1,0.00,,
2008-01-04,,35,22,0.00,,
2008-01-05,,43,35,0.02,,
2008-01-06,,60,42,0.00,,
2008-01-07,,65,54,0.42,,
2008-01-08,,56,37,1.55,,
2008-01-09,,40,31,0.00,,
2008-01-10,,44,33,0.24,,
2008-01-11,,37,30,0.00,,
2008-01-12,,42,27,0.00,,
2008-01-13,,36,27,0.00,,
2008-01-14,,27,18,0.00,,
2008-01-15,,27,14,0.00,,
2008-01-16,,39,21,0.00,,
2008-01-17,,34,13,0.07,,
2008-01-18,,29,8,0.00,,
2008-01-19,,8,-3,0.00,,
2008-01-20,,10,-4,0.00,,
2008-01-21,,28,9,0.05,,
2008-01-22,,31,11,0.09,,
2008-01-23,,16,7,0.01,,
2008-01-24,,11,-3,0.00,,
2008-01-25,,21,-3,0.03,,
2008-01-26,,32,19,0.02,,
2008-01-27,,36,12,0.00,,
2008-01-28,,44,30,0.04,,
2008-01-29,,49,2,0.10,,
2008-01-30,,13,-1,0.00,,
2008-01-31,,26,12,0.04,,
2008-02-01,,31,24,0.06,,
2008-02-02,,31,25,0.00,,
2008-02-03,,32,26,0.16,,
2008-02-04,,43,20,0.08,,
2008-02-05,,43,34,0.19,,
2008-02-06,,35,27,0.41,,
2008-02-07,,28,26,0.00,,
2008-02-08,,39,26,0.12,,
2008-02-09,,36,17,0.00,,
2008-02-10,,17,-3,0.00,,
2008-02-11,,15,-3,0.03,,
2008-02-12,,22,15,0.04,,
2008-02-13,,23,9,0.00,,
2008-02-14,,36,17,0.00,,
2008-02-15,,28,13,0.00,,
2008-02-16,,36,11,0.00,,
2008-02-17,,53,31,0.77,,
2008-02-18,,33,7,0.00,,
2008-02-19,,16,4,0.00,,
2008-02-20,,36,6,0.00,,
2008-02-21,,23,10,0.00,,
2008-02-22,,30,21,0.00,,
2008-02-23,,35,21,0.00,,
2008-02-24,,37,20,0.00,,
2008-02-25,,34,31,0.29,,
2008-02-26,,33,21,0.06,,
2008-02-27,,25,16,0.00,,
2008-02-28,,25,10,0.01,,
2008-02-29,,39,23,0.05,,
2008-03-01,,33,23,0.00,,
2008-03-02,,58,33,0.00,,
2008-03-03,,57,26,0.32,,
2008-03-04,,31,25,0.00,,
2008-03-05,,37,21,0.00,,
2008-03-06,,35,24,0.00,,
2008-03-07,,28,16,0.00,,
2008-03-08,,27,16,0.00,,
2008-03-09,,37,22,0.00,,
2008-03-10,,35,25,0.00,,
2008-03-11,,48,23,0.00,,
2008-03-12,,44,30,0.00,,
2008-03-13,,59,39,0.00,,
2008-03-14,,55,34,0.00,,
2008-03-15,,40,31,0.00,,
2008-03-16,,37,30,0.00,,
2008-03-17,,40,31,0.08,,
2008-03-18,,46,36,0.06,,
2008-03-19,,47,33,0.00,,
2008-03-20,,48,28,0.00,,
2008-03-21,,34,30,0.18,,
2008-03-22,,37,28,0.01,,
2008-03-23,,40,27,0.00,,
2008-03-24,,40,28,0.00,,
2008-03-25,,60,36,0.00,,
2008-03-26,,52,32,0.00,,
2008-03-27,,47,33,0.32,,
2008-03-28,,40,32,0.01,,
2008-03-29,,44,29,0.00,,
2008-03-30,,43,36,0.04,,
2008-03-31,,61,40,0.31,,
2008-04-01,,59,33,0.00,,
2008-04-02,,50,30,0.00,,
2008-04-03,,54,36,0.05,,
2008-04-04,,53,37,0.01,,
2008-04-05,,63,39,0.00,,
2008-04-06,,65,43,0.00,,
2008-04-07,,54,43,0.00,,
2008-04-08,,50,42,0.50,,
2008-04-09,,52,38,0.00,,
2008-04-10,,56,38,0.60,,
2008-04-11,,65,40,0.06,,
2008-04-12,,41,34,0.16,,
2008-04-13,,41,34,0.03,,
2008-04-14,,50,34,0.00,,
2008-04-15,,59,33,0.00,,
2008-04-16,,72,46,0.00,,
2008-04-17,,74,50,0.00,,
2008-04-18,,76,52,0.00,,
2008-04-19,,61,50,0.10,,
2008-04-20,,70,47,0.00,,
2008-04-21,,75,45,0.00,,
2008-04-22,,75,56,0.00,,
2008-04-23,,73,52,0.00,,
2008-04-24,,74,54,0.05,,
2008-04-25,,82,45,0.34,,
2008-04-26,,58,40,0.00,,
2008-04-27,,53,40,0.00,,
2008-04-28,,47,37,0.19,,
2008-04-29,,44,35,0.00,,
2008-04-30,,59,35,0.00,,
2008-05-01,,73,48,0.00,,
2008-05-02,,74,55,0.74,,
2008-05-03,,56,44,0.01,,
2008-05-04,,66,39,0.00,,
2008-05-05,,74,50,0.00,,
2008-05-06,,82,52,0.00,,
2008-05-07,,71,50,0.71,,
2008-05-08,,59,47,0.00,,
2008-05-09,,58,42,0.00,,
2008-05-10,,61,41,0.00,,
2008-05-11,,60,47,1.46,,
2008-05-12,,53,41,0.00,,
2008-05-13,,73,45,0.32,,
2008-05-14,,61,46,0.02,,
2008-05-15,,57,43,0.00,,
2008-05-16,,72,41,0.00,,
2008-05-17,,73,50,0.26,,
2008-05-18,,55,45,0.00,,
2008-05-19,,59,42,0.00,,
2008-05-20,,64,49,0.00,,
2008-05-21,,65,45,0.00,,
2008-05-22,,56,47,0.00,,
2008-05-23,,59,48,0.00,,
2008-05-24,,68,44,0.00,,
2008-05-25,,78,51,0.00,,
2008-05-26,,84,53,0.00,,
2008-05-27,,53,45,0.00,,
2008-05-28,,61,45,0.00,,
2008-05-29,,68,45,0.08,,
2008-05-30,,77,58,0.30,,
2008-05-31,,79,60,0.00,,
2008-06-01,,71,56,0.00,,
2008-06-02,,85,61,0.00,,
2008-06-03,,74,57,0.92,,
2008-06-04,,78,59,0.02,,
2008-06-05,,88,68,0.22,,
2008-06-06,,86,73,0.03,,
2008-06-07,,84,72,0.07,,
2008-06-08,,87,65,1.31,,
2008-06-09,,74,65,0.21,,
2008-06-10,,80,60,0.01,,
2008-06-11,,86,66,0.00,,
2008-06-12,,91,73,0.00,,
2008-06-13,,82,66,0.19,,
2008-06-14,,84,61,0.00,,
2008-06-15,,82,60,0.29,,
2008-06-16,,74,60,0.00,,
2008-06-17,,76,56,0.00,,
2008-06-18,,75,58,0.00,,
2008-06-19,,80,55,0.00,,
2008-06-20,,83,60,0.04,,
2008-06-21,,83,62,0.01,,
2008-06-22,,81,61,0.02,,
2008-06-23,,76,57,0.00,,
2008-06-24,,82,57,0.00,,
2008-06-25,,79,67,0.11,,
2008-06-26,,87,71,0.00,,
